,Year,Manufacturer,Model,CO2 (p/mile),Miles per gallon (mpg),ef_x_comb,comb_x_year,Fuel,score_ghg,ef_x_comb_city,youSaveSpend,Alternative Fuel,createdOn,modifiedOn
29140,2022,Volvo,S90 T8 AWD Recharge,164.0,30.0,8.0,2200.0,Premium Gasoline,9.0,37.2,1000.0,Electricity,26-07-2021,17-05-2023
29141,2022,Subaru,BRZ,398.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.7459,-5250.0,No,03-08-2021,10-08-2021
29142,2022,BMW,M240i xDrive Coupe,335.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.2076,-3000.0,No,03-08-2021,27-07-2022
29143,2022,BMW,430i Convertible,312.0,28.0,6.0,2350.0,Premium Gasoline,6.0,32.0246,-2250.0,No,03-08-2021,02-02-2022
29144,2022,BMW,M440i xDrive Convertible,339.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.365,-3000.0,No,03-08-2021,27-07-2022
29145,2022,BMW,430i Gran Coupe,312.0,28.0,6.0,2350.0,Premium Gasoline,6.0,32.0246,-2250.0,No,03-08-2021,02-02-2022
29146,2022,Mitsubishi,Mirage,242.0,36.0,7.0,1500.0,Regular Gasoline,7.0,44.9092,2000.0,No,03-08-2021,13-10-2022
29148,2022,BMW,540i Sedan,322.0,27.0,6.0,2400.0,Premium Gasoline,6.0,31.8,-2500.0,No,03-08-2021,02-02-2022
29149,2022,Maserati,Ghibli Modena AWD,472.0,19.0,4.0,3450.0,Premium Gasoline,4.0,19.6697,-7750.0,No,03-08-2021,13-10-2022
29150,2022,Mitsubishi,Outlander Sport 2WD,331.0,27.0,6.0,1950.0,Regular Gasoline,6.0,31.3406,-250.0,No,03-08-2021,13-10-2022
29151,2022,BMW,X3 M,519.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.4775,-9750.0,No,03-08-2021,02-02-2022
29152,2022,Honda,Pilot AWD,407.0,22.0,5.0,2400.0,Regular Gasoline,5.0,24.8412,-2500.0,No,03-08-2021,27-10-2021
29153,2022,Genesis,GV80 AWD,448.0,20.0,4.0,3250.0,Premium Gasoline,4.0,22.8,-6750.0,No,03-08-2021,12-01-2022
29154,2022,Maserati,Levante GT,495.0,18.0,3.0,3650.0,Premium Gasoline,3.0,19.28,-8750.0,No,03-08-2021,13-10-2022
29155,2022,Volkswagen,GTI,319.0,28.0,6.0,1900.0,Regular Gasoline,6.0,28.8,0.0,No,10-08-2021,19-01-2022
29156,2022,Toyota,Camry AWD LE/SE,310.0,29.0,6.0,1850.0,Regular Gasoline,6.0,32.4491,250.0,No,10-08-2021,26-10-2021
29157,2022,Toyota,Camry LE/SE,280.0,32.0,7.0,1650.0,Regular Gasoline,7.0,36.211,1250.0,No,10-08-2021,26-10-2021
29158,2022,Toyota,Sequoia 2WD,604.0,15.0,2.0,3550.0,Regular Gasoline,2.0,16.3,-8250.0,No,10-08-2021,26-10-2021
29159,2022,Kia,Sorento Plug-in Hybrid,105.0,34.0,9.0,1550.0,Regular Gasoline,10.0,47.4,3750.0,Electricity,10-08-2021,17-05-2023
29161,2022,Toyota,Avalon XLE,341.0,26.0,5.0,2050.0,Regular Gasoline,5.0,28.4,-750.0,No,17-08-2021,26-10-2021
29162,2022,Toyota,Avalon Hybrid,203.0,43.0,8.0,1250.0,Regular Gasoline,8.0,59.1,3250.0,No,17-08-2021,26-10-2021
29163,2022,Toyota,Avalon Hybrid XLE,201.0,44.0,8.0,1200.0,Regular Gasoline,8.0,60.7999,3500.0,No,17-08-2021,26-10-2021
29164,2022,GMC,Canyon 2WD,424.0,21.0,4.0,2550.0,Regular Gasoline,4.0,22.9,-3250.0,No,17-08-2021,20-12-2021
29165,2022,Chevrolet,Colorado 4WD,455.0,22.0,5.0,2650.0,Diesel,4.0,24.2,-3750.0,No,17-08-2021,20-12-2021
29166,2022,Ram,1500 4WD,418.0,24.0,5.0,2450.0,Diesel,4.0,27.0,-2750.0,No,17-08-2021,24-02-2022
29167,2022,Ram,1500 4WD,456.0,19.0,4.0,3200.0,Midgrade Gasoline,4.0,21.9234,-6500.0,No,17-08-2021,24-02-2022
29168,2022,Ram,1500 4WD,523.0,17.0,3.0,3550.0,Midgrade Gasoline,3.0,18.0,-8250.0,No,17-08-2021,24-02-2022
29169,2022,Land Rover,Range Rover SVA,569.0,16.0,3.0,4100.0,Premium Gasoline,3.0,16.9075,-11000.0,No,17-08-2021,16-03-2022
29170,2022,Land Rover,Range Rover LWB SVA,587.0,15.0,2.0,4350.0,Premium Gasoline,2.0,16.137,-12250.0,No,17-08-2021,16-03-2022
29171,2022,Ferrari,F8 Spider,552.0,16.0,3.0,4100.0,Premium Gasoline,3.0,17.9004,-11000.0,No,24-08-2021,10-06-2022
29172,2022,Porsche,911 Carrera Cabriolet,443.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.9,-6750.0,No,24-08-2021,03-10-2022
29173,2022,Porsche,911 Carrera S Cabriolet,439.0,20.0,4.0,3250.0,Premium Gasoline,4.0,22.9,-6750.0,No,24-08-2021,03-10-2022
29174,2022,Porsche,911 Carrera 4S Cabriolet,439.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.0,-6750.0,No,24-08-2021,03-10-2022
29175,2022,Porsche,911 Targa 4S,442.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.3,-6750.0,No,24-08-2021,03-10-2022
29176,2022,Lexus,RX 350,391.0,23.0,5.0,2300.0,Regular Gasoline,5.0,25.1061,-2000.0,No,24-08-2021,04-01-2022
29177,2022,Toyota,4Runner 2WD,503.0,17.0,3.0,3100.0,Regular Gasoline,3.0,20.4,-6000.0,No,24-08-2021,26-10-2021
29178,2022,Toyota,4Runner 4WD,515.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.6779,-6000.0,No,24-08-2021,26-10-2021
29179,2022,Nissan,Leaf (62 kW-hr battery pack),0.0,108.0,10.0,650.0,Electricity,10.0,168.5,6250.0,No,24-08-2021,02-02-2022
29180,2022,Polestar,2 Dual Motor,0.0,89.0,10.0,800.0,Electricity,10.0,130.1,5500.0,No,24-08-2021,26-10-2022
29181,2022,Nissan,Frontier 2WD,444.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.0,-3750.0,No,02-09-2021,10-12-2021
29182,2022,Rivian,R1S,0.0,69.0,10.0,1000.0,Electricity,10.0,104.3,4500.0,No,,
29183,2022,Ferrari,Portofino M,471.0,19.0,4.0,3450.0,Premium Gasoline,4.0,20.293,-7750.0,No,14-09-2021,10-06-2022
29184,2022,Mercedes-Benz,CLA250,309.0,29.0,6.0,2250.0,Premium Gasoline,6.0,31.9,-1750.0,No,14-09-2021,13-10-2022
29185,2022,Hyundai,Elantra N,358.0,25.0,5.0,2600.0,Premium Gasoline,5.0,26.4,-3500.0,No,14-09-2021,10-12-2021
29186,2022,Ford,Maverick FWD,342.0,26.0,5.0,2050.0,Regular Gasoline,5.0,29.1,-750.0,No,14-09-2021,20-12-2021
29188,2022,Subaru,Forester Wilderness AWD,338.0,26.0,5.0,2050.0,Regular Gasoline,5.0,31.9,-750.0,No,14-09-2021,19-01-2022
29189,2022,Lincoln,Aviator RWD,424.0,21.0,4.0,2550.0,Regular Gasoline,4.0,22.8,-3250.0,No,14-09-2021,04-01-2022
29190,2022,Lucid,Air Dream R AWD w/21 inch wheels,0.0,116.0,10.0,600.0,Electricity,10.0,153.1133,6500.0,No,14-09-2021,26-10-2022
29191,2022,Lucid,Air G Touring AWD w/19 inch wheels,0.0,131.0,10.0,550.0,Electricity,10.0,173.56,6750.0,No,14-09-2021,26-10-2022
29193,2022,Porsche,718 Cayman T,380.0,23.0,5.0,2850.0,Premium Gasoline,5.0,26.6,-4750.0,No,24-09-2021,16-02-2022
29194,2022,Infiniti,Q60 Red Sport AWD,423.0,21.0,4.0,3100.0,Premium Gasoline,4.0,24.645,-6000.0,No,24-09-2021,12-01-2022
29196,2022,Lexus,RC 350 AWD,407.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.2,-5250.0,No,24-09-2021,08-11-2022
29197,2022,Lexus,IS 350 AWD,407.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.2,-5250.0,No,24-09-2021,12-01-2022
29198,2022,Lexus,IS 500,451.0,20.0,4.0,3250.0,Premium Gasoline,4.0,20.7,-6750.0,No,24-09-2021,12-01-2022
29200,2022,Bentley,Flying Spur,601.0,15.0,2.0,4350.0,Premium Gasoline,2.0,15.0,-12250.0,No,24-09-2021,17-05-2022
29201,2022,Infiniti,Q50,388.0,23.0,5.0,2850.0,Premium Gasoline,5.0,26.0996,-4750.0,No,24-09-2021,12-01-2022
29202,2022,Infiniti,Q50 Red Sport,403.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.6996,-5250.0,No,24-09-2021,12-01-2022
29203,2022,Infiniti,Q50 Red Sport  AWD,411.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.645,-5250.0,No,24-09-2021,12-01-2022
29204,2022,Honda,Civic 5Dr,282.0,31.0,7.0,1700.0,Regular Gasoline,7.0,36.2,1000.0,No,24-09-2021,27-10-2021
29205,2022,Honda,Civic 5Dr,277.0,32.0,7.0,1650.0,Regular Gasoline,7.0,37.8,1250.0,No,24-09-2021,27-10-2021
29206,2022,Infiniti,QX60 FWD,391.0,23.0,5.0,2850.0,Premium Gasoline,5.0,26.0938,-4750.0,No,24-09-2021,12-01-2022
29207,2022,Audi,TT RS Coupe,377.0,23.0,5.0,2850.0,Premium Gasoline,5.0,24.2,-4750.0,No,04-10-2021,12-01-2022
29209,2022,Kia,Forte,296.0,30.0,6.0,1750.0,Regular Gasoline,6.0,34.2,750.0,No,04-10-2021,12-01-2022
29210,2022,Honda,Accord Sport/Touring,278.0,32.0,7.0,1650.0,Regular Gasoline,7.0,38.9,1250.0,No,04-10-2021,12-01-2022
29211,2022,Honda,Accord Hybrid,186.0,47.0,9.0,1150.0,Regular Gasoline,9.0,68.6153,3750.0,No,04-10-2021,12-01-2022
29212,2022,Honda,Accord Hybrid Sport/Touring,207.0,43.0,8.0,1250.0,Regular Gasoline,8.0,61.6726,3250.0,No,04-10-2021,12-01-2022
29214,2022,Porsche,Panamera 4S Executive,469.0,19.0,4.0,3450.0,Premium Gasoline,4.0,22.2,-7750.0,No,04-10-2021,03-10-2022
29215,2022,Porsche,Panamera 4S ST,469.0,19.0,4.0,3450.0,Premium Gasoline,4.0,22.2,-7750.0,No,04-10-2021,03-10-2022
29216,2022,Porsche,Panamera 4,441.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.0,-6750.0,No,04-10-2021,03-10-2022
29217,2022,Porsche,Panamera 4 ST,441.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.0,-6750.0,No,04-10-2021,03-10-2022
29219,2022,Chevrolet,Silverado 4WD,427.0,24.0,5.0,2450.0,Diesel,4.0,28.5,-2750.0,No,04-10-2021,25-03-2022
29220,2022,Chevrolet,Silverado Mud Terrain Tires 4WD,479.0,21.0,4.0,2800.0,Diesel,4.0,25.1,-4500.0,No,04-10-2021,25-03-2022
29221,2022,Cadillac,Escalade 2WD,442.0,23.0,5.0,2550.0,Diesel,4.0,27.2,-3250.0,No,04-10-2021,12-01-2022
29222,2022,Chevrolet,Tahoe 4WD,462.0,22.0,5.0,2650.0,Diesel,4.0,25.5,-3750.0,No,04-10-2021,12-01-2022
29223,2022,Mercedes-Benz,GLS450 4matic,433.0,20.0,4.0,3250.0,Premium Gasoline,4.0,23.1,-6750.0,No,04-10-2021,13-10-2022
29224,2022,Porsche,Panamera 4 E-Hybrid/Exec/ST,232.0,22.0,6.0,2950.0,Premium Gasoline,8.0,26.1,-1750.0,Electricity,04-10-2021,17-05-2023
29226,2022,Porsche,911 GT3 Touring,539.0,16.0,3.0,4100.0,Premium Gasoline,3.0,18.5,-11000.0,No,18-10-2021,03-10-2022
29227,2022,Toyota,GR 86,360.0,25.0,5.0,2600.0,Premium Gasoline,5.0,27.0829,-3500.0,No,18-10-2021,19-01-2022
29228,2022,Mercedes-Benz,AMG A35 4matic,356.0,25.0,5.0,2600.0,Premium Gasoline,5.0,27.8,-3500.0,No,18-10-2021,18-10-2021
29229,2022,Acura,TLX Type-S Perf Tire,421.0,21.0,4.0,3100.0,Premium Gasoline,4.0,24.0,-6000.0,No,18-10-2021,16-03-2022
29230,2022,Chrysler,Pacifica,401.0,22.0,5.0,2400.0,Regular Gasoline,5.0,23.8933,-2500.0,No,18-10-2021,03-10-2022
29231,2022,Lexus,NX 250,311.0,28.0,6.0,1900.0,Regular Gasoline,6.0,33.1,0.0,No,18-10-2021,12-01-2022
29233,2022,Jaguar,F-Pace SVR,509.0,17.0,3.0,3850.0,Premium Gasoline,3.0,18.8472,-9750.0,No,18-10-2021,25-03-2022
29234,2022,GMC,Yukon 2WD,542.0,16.0,3.0,4100.0,Premium Gasoline,3.0,17.8,-11000.0,No,18-10-2021,12-01-2022
29235,2022,Chevrolet,Suburban 4WD,568.0,16.0,3.0,4100.0,Premium Gasoline,3.0,17.0,-11000.0,No,18-10-2021,12-01-2022
29236,2022,Mercedes-Benz,AMG GLE53 4matic Plus,455.0,19.0,4.0,3450.0,Premium Gasoline,4.0,22.0,-7750.0,No,18-10-2021,13-10-2022
29237,2022,Porsche,Cayenne / Cayenne Coupe,466.0,19.0,4.0,3450.0,Premium Gasoline,4.0,22.0,-7750.0,No,18-10-2021,03-10-2022
29238,2022,Porsche,Cayenne S,494.0,18.0,3.0,3650.0,Premium Gasoline,3.0,20.9,-8750.0,No,18-10-2021,03-10-2022
29239,2022,Porsche,Cayenne Turbo,553.0,16.0,3.0,4100.0,Premium Gasoline,3.0,18.3,-11000.0,No,18-10-2021,03-10-2022
29240,2022,Porsche,Cayenne Turbo GT Coupe,555.0,16.0,3.0,4100.0,Premium Gasoline,3.0,18.0,-11000.0,No,18-10-2021,03-10-2022
29241,2021,McLaren Automotive,GT,504.0,18.0,3.0,3650.0,Premium Gasoline,3.0,19.1,-8750.0,No,18-10-2021,18-10-2021
29242,2021,McLaren Automotive,720S Spider,505.0,18.0,3.0,3650.0,Premium Gasoline,3.0,18.9343,-8750.0,No,18-10-2021,18-10-2021
29243,2022,Lexus,LC 500 Convertible,489.0,18.0,3.0,3650.0,Premium Gasoline,3.0,18.2,-8750.0,No,26-10-2021,13-10-2022
29244,2022,Lexus,LC 500,473.0,19.0,4.0,3450.0,Premium Gasoline,4.0,19.3,-7750.0,No,26-10-2021,13-10-2022
29245,2022,Lexus,LC 500h,303.0,29.0,6.0,2250.0,Premium Gasoline,6.0,35.8685,-1750.0,No,26-10-2021,13-10-2022
29246,2022,Mercedes-Benz,E450 Convertible,360.0,25.0,5.0,2600.0,Premium Gasoline,5.0,28.1,-3500.0,No,26-10-2021,05-12-2022
29247,2022,Ford,Edge AWD,388.0,23.0,5.0,2300.0,Regular Gasoline,5.0,25.4444,-2000.0,No,26-10-2021,12-01-2022
29248,2022,GMC,Yukon XL 2WD,534.0,17.0,3.0,3100.0,Regular Gasoline,3.0,18.9,-6000.0,No,26-10-2021,12-01-2022
29249,2022,Chevrolet,Silverado 2WD,441.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.7,-3750.0,No,27-10-2021,25-03-2022
29250,2022,GMC,Sierra 2WD,503.0,18.0,3.0,2950.0,Regular Gasoline,3.0,20.1436,-5250.0,No,27-10-2021,13-10-2022
29252,2022,GMC,Sierra 4WD,521.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.488,-6000.0,No,27-10-2021,13-10-2022
29253,2022,Lexus,NX 350 AWD,357.0,25.0,5.0,2600.0,Premium Gasoline,5.0,29.0558,-3500.0,No,27-10-2021,13-10-2022
29254,2022,Mercedes-Benz,AMG CLA35 4matic,366.0,24.0,5.0,2700.0,Premium Gasoline,5.0,27.1,-4000.0,No,02-11-2021,13-10-2022
29255,2022,Ram,1500 Classic 4WD,526.0,17.0,3.0,3550.0,Midgrade Gasoline,3.0,18.1576,-8250.0,No,02-11-2021,24-02-2022
29256,2022,Audi,Q4 e-tron quattro,0.0,95.0,10.0,750.0,Electricity,10.0,142.6,5750.0,No,02-11-2021,02-02-2022
29257,2022,Porsche,Taycan 4S Perf Battery Plus,0.0,77.0,10.0,900.0,Electricity,10.0,106.8,5000.0,No,02-11-2021,16-02-2022
29258,2022,Porsche,Taycan Turbo,0.0,73.0,10.0,950.0,Electricity,10.0,105.3,4750.0,No,02-11-2021,11-04-2022
29259,2022,Porsche,Taycan Turbo S Cross Turismo,0.0,73.0,10.0,950.0,Electricity,10.0,105.0,4750.0,No,02-11-2021,16-02-2022
29261,2022,Mercedes-Benz,AMG E53 4matic Plus Convertible,397.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.8,-5250.0,No,04-11-2021,05-12-2022
29262,2022,Mercedes-Benz,AMG E53 4matic Plus,373.0,24.0,5.0,2700.0,Premium Gasoline,5.0,26.5,-4000.0,No,04-11-2021,13-10-2022
29263,2022,Nissan,Altima,278.0,32.0,7.0,1650.0,Regular Gasoline,7.0,36.8,1250.0,No,04-11-2021,12-01-2022
29264,2022,Nissan,Altima AWD SR/Platinum,307.0,29.0,6.0,1850.0,Regular Gasoline,6.0,34.0665,250.0,No,04-11-2021,12-01-2022
29265,2022,BMW,X1 sDrive28i,324.0,27.0,6.0,2400.0,Premium Gasoline,6.0,31.1993,-2500.0,No,04-11-2021,16-03-2022
29266,2022,Ford,Escape FWD HEV,220.0,41.0,8.0,1300.0,Regular Gasoline,8.0,61.4,3000.0,No,04-11-2021,12-01-2022
29267,2022,Lincoln,Corsair FWD,361.0,25.0,5.0,2100.0,Regular Gasoline,5.0,27.8,-1000.0,No,04-11-2021,12-01-2022
29268,2022,Jeep,Renegade 4WD,347.0,26.0,5.0,2050.0,Regular Gasoline,5.0,29.9,-750.0,No,04-11-2021,05-12-2022
29269,2022,Lincoln,Corsair AWD,369.0,24.0,5.0,2200.0,Regular Gasoline,5.0,26.9853,-1500.0,No,04-11-2021,12-01-2022
29270,2022,Ford,Explorer RWD,437.0,20.0,4.0,2650.0,Regular Gasoline,4.0,22.017,-3750.0,No,04-11-2021,12-01-2022
29271,2022,Ford,Explorer HEV RWD,324.0,27.0,6.0,1950.0,Regular Gasoline,6.0,34.5895,-250.0,No,10-11-2021,12-01-2022
29272,2022,Jeep,Gladiator 4WD,476.0,19.0,4.0,2800.0,Regular Gasoline,4.0,20.4,-4500.0,No,16-11-2021,13-10-2022
29273,2022,Jeep,Grand Cherokee 4WD,413.0,22.0,5.0,2400.0,Regular Gasoline,5.0,24.0,-2500.0,No,16-11-2021,12-01-2022
29274,2022,Ford,F150 Pickup 2WD,436.0,20.0,4.0,2650.0,Regular Gasoline,4.0,22.7009,-3750.0,No,23-11-2021,12-01-2022
29275,2022,Ford,F150 Pickup 2WD FFV,444.0,20.0,4.0,2650.0,Regular Gasoline,4.0,21.4295,-3750.0,E85,23-11-2021,12-01-2022
29276,2022,Ford,F150 Pickup 2WD FFV,461.0,19.0,4.0,2800.0,Regular Gasoline,4.0,20.6295,-4500.0,E85,23-11-2021,12-01-2022
29277,2022,Ford,F150 Pickup 4WD,433.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.2554,-3250.0,No,23-11-2021,12-01-2022
29278,2022,Ford,F150 Pickup 4WD FFV,444.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.4164,-3750.0,E85,23-11-2021,12-01-2022
29279,2022,Ford,F150 Pickup 4WD,444.0,20.0,4.0,2650.0,Regular Gasoline,4.0,21.9924,-3750.0,No,23-11-2021,12-01-2022
29280,2022,Ford,F150 Pickup 4WD FFV,468.0,19.0,4.0,2800.0,Regular Gasoline,4.0,20.3554,-4500.0,E85,23-11-2021,12-01-2022
29281,2022,Ford,F150 Pickup Tremor 4WD,498.0,18.0,3.0,2950.0,Regular Gasoline,3.0,20.4393,-5250.0,No,23-11-2021,12-01-2022
29282,2021,McLaren Automotive,765LT Coupe,565.0,16.0,2.0,4100.0,Premium Gasoline,2.0,17.3207,-11000.0,No,23-11-2021,02-12-2021
29283,2022,Mercedes-Benz,S580 4matic Maybach,484.0,18.0,3.0,3650.0,Premium Gasoline,3.0,19.0,-8750.0,No,02-12-2021,08-11-2022
29284,2022,Toyota,Tundra 4WD,460.0,19.0,4.0,2800.0,Regular Gasoline,4.0,21.7794,-4500.0,No,02-12-2021,02-12-2021
29285,2022,Toyota,Tundra 4WD,459.0,19.0,4.0,2800.0,Regular Gasoline,4.0,21.6,-4500.0,No,02-12-2021,02-12-2021
29286,2022,Honda,Passport FWD,405.0,22.0,5.0,2400.0,Regular Gasoline,5.0,25.6,-2500.0,No,02-12-2021,20-10-2022
29287,2022,Jaguar,F-Pace P340 MHEV,402.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.7501,-5250.0,No,02-12-2021,25-03-2022
29288,2022,Jeep,Wrangler 4dr 4WD,404.0,22.0,5.0,2400.0,Regular Gasoline,5.0,27.7,-2500.0,No,02-12-2021,13-10-2022
29289,2022,Jeep,Wrangler 4dr 4WD,443.0,20.0,4.0,2650.0,Regular Gasoline,4.0,22.8,-3750.0,No,02-12-2021,13-10-2022
29290,2022,Jeep,Wrangler 4dr 4WD,623.0,14.0,2.0,4650.0,Premium Gasoline,2.0,15.6,-13750.0,No,02-12-2021,13-10-2022
29291,2022,Land Rover,Range Rover Velar P400 MHEV,426.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.4318,-6000.0,No,02-12-2021,04-01-2022
29292,2022,Mercedes-Benz,AMG GLC43 4matic,430.0,21.0,4.0,3100.0,Premium Gasoline,4.0,22.5,-6000.0,No,02-12-2021,13-10-2022
29293,2022,Audi,e-tron Sportback quattro,0.0,77.0,10.0,900.0,Electricity,10.0,102.4,5000.0,No,02-12-2021,02-02-2022
29294,2022,Hyundai,Ioniq 5 RWD (Long Range),0.0,114.0,10.0,650.0,Electricity,10.0,191.4,6250.0,No,02-12-2021,11-04-2022
29295,2022,Kia,EV6 RWD (Long Range),0.0,117.0,10.0,600.0,Electricity,10.0,197.4,6500.0,No,02-12-2021,11-04-2022
29296,2022,Kia,EV6 RWD (Standard Range),0.0,117.0,10.0,600.0,Electricity,10.0,197.2,6500.0,No,02-12-2021,11-04-2022
29298,2022,Ford,Escape FWD PHEV,77.0,40.0,10.0,1350.0,Regular Gasoline,10.0,60.0,5000.0,Electricity,02-12-2021,17-05-2023
29299,2022,Aston Martin,DBS,522.0,17.0,3.0,3850.0,Premium Gasoline,3.0,17.7156,-9750.0,No,10-12-2021,10-12-2021
29300,2022,Alfa Romeo,Giulia AWD,348.0,26.0,5.0,2500.0,Premium Gasoline,5.0,28.7492,-3000.0,No,10-12-2021,12-01-2022
29301,2022,Infiniti,QX50,348.0,26.0,5.0,2500.0,Premium Gasoline,5.0,29.8,-3000.0,No,10-12-2021,12-01-2022
29302,2022,Nissan,Rogue FWD SL/Platinum,278.0,32.0,7.0,1650.0,Regular Gasoline,7.0,39.0016,1250.0,No,10-12-2021,03-10-2022
29303,2022,Lamborghini,Aventador Coupe,802.0,11.0,1.0,5950.0,Premium Gasoline,1.0,10.5,-20250.0,No,16-12-2021,16-12-2021
29305,2022,Mercedes-Benz,Metris (US Postal Long),410.0,22.0,5.0,2950.0,Premium Gasoline,5.0,24.7,-5250.0,No,16-12-2021,08-11-2022
29306,2022,Mercedes-Benz,AMG GLC43 4matic  Coupe,468.0,19.0,4.0,3450.0,Premium Gasoline,4.0,19.8,-7750.0,No,16-12-2021,05-12-2022
29307,2022,Chevrolet,Suburban 2WD,527.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.4,-6000.0,No,16-12-2021,12-01-2022
29308,2022,Chevrolet,Suburban 2WD,547.0,16.0,3.0,4100.0,Premium Gasoline,3.0,17.6,-11000.0,No,16-12-2021,12-01-2022
29309,2022,Ford,Explorer RWD,370.0,24.0,5.0,2200.0,Regular Gasoline,5.0,26.7,-1500.0,No,16-12-2021,12-01-2022
29310,2022,GMC,Yukon XL 2WD,527.0,17.0,3.0,3100.0,Regular Gasoline,3.0,19.4,-6000.0,No,16-12-2021,12-01-2022
29311,2022,GMC,Yukon XL 2WD,561.0,16.0,3.0,4100.0,Premium Gasoline,3.0,17.9,-11000.0,No,16-12-2021,12-01-2022
29312,2022,Ford,Explorer Timberline AWD,445.0,20.0,4.0,2650.0,Regular Gasoline,4.0,23.6,-3750.0,No,16-12-2021,12-01-2022
29313,2022,Toyota,RAV4 Prime 4WD,72.0,38.0,10.0,1400.0,Regular Gasoline,10.0,54.8425,4750.0,Electricity,16-12-2021,17-05-2023
29314,2022,Toyota,C-HR,305.0,29.0,6.0,1850.0,Regular Gasoline,6.0,36.0,250.0,No,20-12-2021,13-10-2022
29315,2022,Ford,F150 Pickup 2WD HEV,353.0,25.0,5.0,2100.0,Regular Gasoline,5.0,32.5,-1000.0,No,20-12-2021,12-01-2022
29316,2022,Ram,Promaster City,374.0,24.0,5.0,2200.0,Regular Gasoline,5.0,26.6,-1500.0,No,20-12-2021,19-01-2022
29317,2022,Ford,Bronco 4WD,456.0,19.0,4.0,2800.0,Regular Gasoline,4.0,23.6,-4500.0,No,20-12-2021,12-01-2022
29318,2022,Ford,Bronco 4WD,437.0,20.0,4.0,2650.0,Regular Gasoline,4.0,24.6753,-3750.0,No,20-12-2021,12-01-2022
29319,2022,Ford,Bronco Black Diamond 4WD,493.0,18.0,3.0,2950.0,Regular Gasoline,3.0,24.6702,-5250.0,No,20-12-2021,12-01-2022
29322,2022,Ford,Bronco Badlands 4WD,519.0,17.0,3.0,3100.0,Regular Gasoline,3.0,21.7102,-6000.0,No,20-12-2021,25-03-2022
29323,2022,Toyota,RAV4 AWD LE,296.0,30.0,6.0,1750.0,Regular Gasoline,6.0,35.3997,750.0,No,20-12-2021,08-11-2022
29324,2022,Tesla,Model 3 RWD,0.0,132.0,10.0,550.0,Electricity,10.0,185.3,6750.0,No,20-12-2021,04-01-2022
29325,2022,Tesla,Model S Plaid (21 inch wheels),0.0,101.0,10.0,700.0,Electricity,10.0,133.1,6000.0,No,,
29326,2022,Tesla,Model Y RWD,0.0,129.0,10.0,550.0,Electricity,10.0,190.8,6750.0,No,20-12-2021,04-01-2022
29327,2022,Ford,Mustang HO Coupe,396.0,22.0,5.0,2400.0,Regular Gasoline,5.0,24.921,-2500.0,No,12-01-2022,25-03-2022
29328,2022,Ford,Mustang,354.0,25.0,5.0,2100.0,Regular Gasoline,5.0,27.2531,-1000.0,No,12-01-2022,25-03-2022
29329,2022,Ford,Mustang Mach 1,493.0,18.0,3.0,2950.0,Regular Gasoline,3.0,19.166,-5250.0,No,12-01-2022,25-03-2022
29330,2022,Ford,Mustang Mach 1,523.0,17.0,3.0,3100.0,Regular Gasoline,3.0,17.4,-6000.0,No,12-01-2022,25-03-2022
29331,2022,Ford,Mustang Convertible,386.0,23.0,5.0,2300.0,Regular Gasoline,5.0,26.2025,-2000.0,No,12-01-2022,25-03-2022
29332,2022,Subaru,WRX,419.0,21.0,4.0,3100.0,Premium Gasoline,4.0,23.3567,-6000.0,No,12-01-2022,21-12-2022
29333,2022,Nissan,Rogue Sport,318.0,28.0,6.0,1900.0,Regular Gasoline,6.0,35.8,0.0,No,12-01-2022,03-10-2022
29334,2022,Ford,GT,632.0,14.0,2.0,4650.0,Premium Gasoline,2.0,14.4752,-13750.0,No,19-01-2022,25-03-2022
29335,2022,Chrysler,300 AWD,415.0,21.0,4.0,2550.0,Regular Gasoline,4.0,23.0,-3250.0,No,19-01-2022,21-12-2022
29337,2022,Dodge,Charger SRT Widebody,592.0,15.0,2.0,4350.0,Premium Gasoline,2.0,15.1,-12250.0,No,19-01-2022,21-12-2022
